1070,AiurTempleBridgeDestructibleNE10Out
1071,AiurTempleBridgeDestructibleNE12Out
1072,AiurTempleBridgeDestructibleNW8Out
1073,AiurTempleBridgeDestructibleNW10Out
1074,AiurTempleBridgeDestructibleNW12Out
1075,AiurTempleBridgeDestructibleSW8Out
1076,AiurTempleBridgeDestructibleSW10Out
1077,AiurTempleBridgeDestructibleSW12Out
1078,AiurTempleBridgeDestructibleSE8Out
1079,AiurTempleBridgeDestructibleSE10Out
1080,AiurTempleBridgeDestructibleSE12Out
1082,FlyoverUnit
1083,CorsairMP
1084,ScoutMP
1086,ArbiterMP
1087,ScourgeMP
1088,DefilerMPPlagueWeapon
1089,QueenMP
1090,XelNagaDestructibleRampBlocker6S
1091,XelNagaDestructibleRampBlocker6SE
1092,XelNagaDestructibleRampBlocker6E
1093,XelNagaDestructibleRampBlocker6NE
1094,XelNagaDestructibleRampBlocker6N
1095,XelNagaDestructibleRampBlocker6NW
1096,XelNagaDestructibleRampBlocker6W
1097,XelNagaDestructibleRampBlocker6SW
1098,XelNagaDestructibleRampBlocker8S
1099,XelNagaDestructibleRampBlocker8SE
1100,XelNagaDestructibleRampBlocker8E
1101,XelNagaDestructibleRampBlocker8NE
1102,XelNagaDestructibleRampBlocker8N
1103,XelNagaDestructibleRampBlocker8NW
1104,XelNagaDestructibleRampBlocker8W
1105,XelNagaDestructibleRampBlocker8SW
1106,XelNagaDestructibleBlocker6S
1107,XelNagaDestructibleBlocker6SE
1108,XelNagaDestructibleBlocker6E
1109,XelNagaDestructibleBlocker6NE
1110,XelNagaDestructibleBlocker6N
1111,XelNagaDestructibleBlocker6NW
1112,XelNagaDestructibleBlocker6W
1113,XelNagaDestructibleBlocker6SW
1114,XelNagaDestructibleBlocker8S
1115,XelNagaDestructibleBlocker8SE
1116,XelNagaDestructibleBlocker8E
1117,XelNagaDestructibleBlocker8NE
1118,XelNagaDestructibleBlocker8N
1119,XelNagaDestructibleBlocker8NW
1120,XelNagaDestructibleBlocker8W
1121,XelNagaDestructibleBlocker8SW
1122,ReptileCrate
1123,SlaynSwarmHostSpawnFlyer
1124,SlaynElemental
1125,PurifierVespeneGeyser
1126,ShakurasVespeneGeyser
1127,CollapsiblePurifierTowerDiagonal
1128,CreepOnlyBlocker4x4
1129,BattleStationMineralField
1130,BattleStationMineralField750
1131,PurifierMineralField
1132,PurifierMineralField750
1133,Beacon_Nova
1134,Beacon_NovaSmall
1135,Ursula
1136,Elsecaro_Colonist_Hut
1137,SnowGlazeStarterMP
1138,PylonOvercharged
1139,ObserverSiegeMode
1140,RavenRepairDrone
1142,ParasiticBombRelayDummy
1143,BypassArmorDrone
1144,AdeptPiercingWeapon
1145,HighTemplarWeaponMissile
1146,CycloneMissileLargeAirAlternative
1147,RavenScramblerMissile
1148,RavenRepairDroneReleaseWeapon
1149,RavenShredderMissileWeapon
1150,InfestedAcidSpinesWeapon
1151,InfestorEnsnareAttackMissile
1152,SNARE_PLACEHOLDER
1155,CorrosiveParasiteWeapon
